measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Europe,Male,25 to 29,Other drug use disorders,Number,2010,367.40015293583053,395.79967920347417,344.55382661976654
Deaths,Europe,Female,25 to 29,Other drug use disorders,Number,2010,94.21591418273765,99.77278529238076,88.25492262737946
Deaths,Europe,Male,30 to 34,Other drug use disorders,Number,2010,403.7637303604294,430.99912535450414,377.0937625045776
Deaths,Europe,Female,30 to 34,Other drug use disorders,Number,2010,78.85717831705831,83.35513610679136,73.92259039468593
Deaths,Europe,Male,35 to 39,Other drug use disorders,Number,2010,327.0929325155306,350.5303985070187,305.45015486660236
Deaths,Europe,Female,35 to 39,Other drug use disorders,Number,2010,65.38834447577682,68.9620535024647,61.81973617769131
Deaths,Europe,Male,40 to 44,Other drug use disorders,Number,2010,262.4907359692523,285.1195277935552,242.53734015147984
Deaths,Europe,Female,40 to 44,Other drug use disorders,Number,2010,63.494107768291265,67.57897702342454,59.92669484252717
Deaths,Europe,Male,45 to 49,Other drug use disorders,Number,2010,201.60744500301425,220.17222400021237,184.8117548080399
Deaths,Europe,Female,45 to 49,Other drug use disorders,Number,2010,67.53653398393052,72.20098558613502,63.530327366236726
Deaths,Europe,Male,50 to 54,Other drug use disorders,Number,2010,89.86089295128565,98.06273761723992,82.62641394520067
Deaths,Europe,Female,50 to 54,Other drug use disorders,Number,2010,37.4079866235778,39.62170822624574,35.41505780812834
Deaths,Europe,Male,55 to 59,Other drug use disorders,Number,2010,69.47182185766945,74.77908592684499,64.33377006701296
Deaths,Europe,Female,55 to 59,Other drug use disorders,Number,2010,36.08287891345855,38.32024640643111,33.981063120971825
Deaths,Europe,Male,60 to 64,Other drug use disorders,Number,2010,40.52231429005177,43.67270574836423,37.55915384575633
Deaths,Europe,Female,60 to 64,Other drug use disorders,Number,2010,26.794593719740522,28.24236697185405,25.360527643992977
Deaths,Europe,Male,65 to 69,Other drug use disorders,Number,2010,25.9334208762272,27.96048169448928,23.892474902000465
Deaths,Europe,Female,65 to 69,Other drug use disorders,Number,2010,22.027680895925016,23.37324697360306,20.877242313604558
Deaths,Europe,Male,70 to 74,Other drug use disorders,Number,2010,25.707305853108767,28.070611439735323,23.61899360093217
Deaths,Europe,Female,70 to 74,Other drug use disorders,Number,2010,33.15013120669908,35.32540739057514,30.948554741836755
Deaths,Europe,Male,75 to 79,Other drug use disorders,Number,2010,24.766353883044065,27.383340887256775,22.556629126112227
Deaths,Europe,Female,75 to 79,Other drug use disorders,Number,2010,35.00073551319812,37.48572542431705,32.244071229395004
Deaths,Europe,Male,80 to 84,Other drug use disorders,Number,2010,20.88566143995976,23.45060464333569,18.555214531028547
Deaths,Europe,Female,80 to 84,Other drug use disorders,Number,2010,41.812443945917195,45.60743559200712,36.82685420543713
Deaths,Europe,Male,85 to 89,Other drug use disorders,Number,2010,11.2004812126345,12.69599183260101,9.641822702417265
Deaths,Europe,Female,85 to 89,Other drug use disorders,Number,2010,28.455509801342004,32.16879230730636,23.478676168064876
Deaths,Europe,Male,90 to 94,Other drug use disorders,Number,2010,5.543973510214208,6.2923563540930765,4.602587323770957
Deaths,Europe,Female,90 to 94,Other drug use disorders,Number,2010,12.248452664891088,14.034697053695773,9.588774317007976
Deaths,Europe,Male,95 plus,Other drug use disorders,Number,2010,2.4656810969739587,2.880903865751441,1.9733943490173476
Deaths,Europe,Female,95 plus,Other drug use disorders,Number,2010,7.793819831591683,9.243994093457799,5.826643662869829
Deaths,Africa,Male,15 to 19,Opioid use disorders,Number,2011,81.33102384262426,99.47830527312465,66.94135721834846
Deaths,Africa,Female,15 to 19,Opioid use disorders,Number,2011,45.5381321262675,60.31115326931597,34.3146758036536
Deaths,Africa,Male,20 to 24,Opioid use disorders,Number,2011,169.4931707031847,209.95326037652774,137.87259497272044
Deaths,Africa,Female,20 to 24,Opioid use disorders,Number,2011,48.68897673959246,67.30444367416601,34.672859751964104
Deaths,Africa,Male,25 to 29,Opioid use disorders,Number,2011,192.25948407299373,239.5161945454704,153.69434880052106
Deaths,Africa,Female,25 to 29,Opioid use disorders,Number,2011,51.57823357818584,69.882899773271,37.009761926790695
Deaths,Africa,Male,30 to 34,Opioid use disorders,Number,2011,225.76376098031815,270.89296264732604,185.7301313184158
Deaths,Africa,Female,30 to 34,Opioid use disorders,Number,2011,60.085143785007,79.9553171079868,44.674110169311106
Deaths,Africa,Male,35 to 39,Opioid use disorders,Number,2011,241.66232134927145,284.5512768728455,200.13710479186136
Deaths,Africa,Female,35 to 39,Opioid use disorders,Number,2011,56.301442774597355,77.40173717996917,40.194475406005495
Deaths,Africa,Male,40 to 44,Opioid use disorders,Number,2011,209.77726615028408,251.6049943686102,174.42997712078625
Deaths,Africa,Female,40 to 44,Opioid use disorders,Number,2011,45.710383268628505,63.170987796987575,33.57109676286202
Deaths,Africa,Male,45 to 49,Opioid use disorders,Number,2011,106.58222568444256,135.55270847106354,85.60906583364907
Deaths,Africa,Female,45 to 49,Opioid use disorders,Number,2011,37.59895216211189,55.944505157297115,24.980559808553057
Deaths,Africa,Male,50 to 54,Opioid use disorders,Number,2011,73.55783214306761,92.92927986047135,58.860839734707604
Deaths,Africa,Female,50 to 54,Opioid use disorders,Number,2011,37.25829057169402,47.137123469556514,29.100694222575413
Deaths,Africa,Male,55 to 59,Opioid use disorders,Number,2011,63.00171010829551,79.7622109926875,50.960066792195555
Deaths,Africa,Female,55 to 59,Opioid use disorders,Number,2011,21.068954462877624,28.663413405611532,15.894237221383209
Deaths,Africa,Male,60 to 64,Opioid use disorders,Number,2011,71.92972132257457,89.0082548119225,58.41172501889549
Deaths,Africa,Female,60 to 64,Opioid use disorders,Number,2011,14.976845072377023,19.78320702984793,11.086619805280419
Deaths,Africa,Male,65 to 69,Opioid use disorders,Number,2011,60.65050454293375,74.65150876257002,49.13510738529243
Deaths,Africa,Female,65 to 69,Opioid use disorders,Number,2011,16.361020574654376,20.77562748737875,12.556737724106728
Deaths,Africa,Male,70 to 74,Opioid use disorders,Number,2011,59.15747078417787,72.62036785098108,46.73376261478543
Deaths,Africa,Female,70 to 74,Opioid use disorders,Number,2011,11.100576141970405,14.396720557868877,8.526048199157492
Deaths,Africa,Male,75 to 79,Opioid use disorders,Number,2011,53.20027378831614,66.09958001969866,41.415554746928194
Deaths,Africa,Female,75 to 79,Opioid use disorders,Number,2011,11.935641923391266,15.3841714908137,9.188194910347232
Deaths,Africa,Male,80 to 84,Opioid use disorders,Number,2011,31.113642064422844,39.287934547302136,22.806806067893024
Deaths,Africa,Female,80 to 84,Opioid use disorders,Number,2011,10.015882452472677,12.274315349972287,7.925739222550602
Deaths,Africa,Male,85 to 89,Opioid use disorders,Number,2011,11.3692753826563,14.671915413474084,8.265052978152077
Deaths,Africa,Female,85 to 89,Opioid use disorders,Number,2011,6.4294067011616445,8.078413390289441,5.070999803076549
Deaths,Africa,Male,90 to 94,Opioid use disorders,Number,2011,9.2147973382756,12.195062265933714,6.2666565124511635
Deaths,Africa,Female,90 to 94,Opioid use disorders,Number,2011,2.521474825946439,3.0888348221586943,1.9423607695563567
Deaths,Africa,Male,95 plus,Opioid use disorders,Number,2011,1.1957608061150897,1.760833637576749,0.7552829201877838
Deaths,Africa,Female,95 plus,Opioid use disorders,Number,2011,0.8185862364867678,1.0528463110545419,0.5745691074299855
Deaths,Africa,Male,10 to 14,Cocaine use disorders,Number,2011,0.0,0.0,0.0
Deaths,Africa,Female,10 to 14,Cocaine use disorders,Number,2011,0.0,0.0,0.0
Deaths,Africa,Male,15 to 19,Cocaine use disorders,Number,2011,3.468627084230639,6.857155893862688,2.3969694901772107
Deaths,Africa,Female,15 to 19,Cocaine use disorders,Number,2011,2.1124595709372835,3.163295578695227,1.3867560350889316
Deaths,Africa,Male,20 to 24,Cocaine use disorders,Number,2011,9.12422563505987,15.642299029353973,6.2917105416793815
Deaths,Africa,Female,20 to 24,Cocaine use disorders,Number,2011,1.8743223775769526,2.8832429029156406,1.2198033081263961
Deaths,Africa,Male,25 to 29,Cocaine use disorders,Number,2011,12.355982701981763,20.528787836564643,8.541484271816614
Deaths,Africa,Female,25 to 29,Cocaine use disorders,Number,2011,2.153064374522119,3.206564326659857,1.419526301827241
Deaths,Africa,Male,30 to 34,Cocaine use disorders,Number,2011,19.786277307609502,32.902944222827394,14.086469816843447
Deaths,Africa,Female,30 to 34,Cocaine use disorders,Number,2011,3.3627049542911047,4.755177755650613,2.3235035553033034
Deaths,Africa,Male,35 to 39,Cocaine use disorders,Number,2011,17.68728501460269,29.542760722456975,12.65306634591303
Deaths,Africa,Female,35 to 39,Cocaine use disorders,Number,2011,3.430564860987452,5.25454679415644,2.263454213961947
Deaths,Africa,Male,40 to 44,Cocaine use disorders,Number,2011,14.628418718024765,25.256836025440677,10.515646576652363
Deaths,Africa,Female,40 to 44,Cocaine use disorders,Number,2011,2.669366532841109,3.9211487808832857,1.8265189699137176
Deaths,Africa,Male,45 to 49,Cocaine use disorders,Number,2011,9.754426425557856,18.44950213021877,6.736023980259107
Deaths,Africa,Female,45 to 49,Cocaine use disorders,Number,2011,2.665903295272655,4.5804561452626755,1.640216275752677
Deaths,Africa,Male,50 to 54,Cocaine use disorders,Number,2011,9.558569554214886,15.441291016251125,6.711853377869835
Deaths,Africa,Female,50 to 54,Cocaine use disorders,Number,2011,2.1601479822042067,2.913709878431062,1.593769808917914
Deaths,Africa,Male,55 to 59,Cocaine use disorders,Number,2011,8.785842218940434,13.12022105942894,6.26976526390285
Deaths,Africa,Female,55 to 59,Cocaine use disorders,Number,2011,0.6096377210882012,0.9243888442589145,0.42054866238814975
Deaths,Africa,Male,60 to 64,Cocaine use disorders,Number,2011,5.822013692851263,10.1031284758138,4.020728830542478
Deaths,Africa,Female,60 to 64,Cocaine use disorders,Number,2011,0.49919955898028345,0.7060949413016733,0.3456024722363386
Deaths,Africa,Male,65 to 69,Cocaine use disorders,Number,2011,5.61623676691242,8.483986954830591,3.9981727334345867
Deaths,Africa,Female,65 to 69,Cocaine use disorders,Number,2011,0.44628170846725634,0.6001597878958606,0.32314516137135746
Deaths,Africa,Male,70 to 74,Cocaine use disorders,Number,2011,4.050979366109441,7.80563075360598,2.643684168068733
Deaths,Africa,Female,70 to 74,Cocaine use disorders,Number,2011,0.30027851934632316,0.3848872755565314,0.23435698322659335
Deaths,Africa,Male,75 to 79,Cocaine use disorders,Number,2011,2.770726572155097,4.637252519106137,1.8611526679128498
Deaths,Africa,Female,75 to 79,Cocaine use disorders,Number,2011,0.3654744475521049,0.47039743403763723,0.2867700632689701
Deaths,Africa,Male,80 to 84,Cocaine use disorders,Number,2011,0.42190061663586603,0.715349165470545,0.28943894998311404
Deaths,Africa,Female,80 to 84,Cocaine use disorders,Number,2011,0.3197889055831444,0.43080297942559487,0.23303752039904388
Deaths,Africa,Male,85 to 89,Cocaine use disorders,Number,2011,0.13801340242108567,0.22128934762248134,0.09684241681333569
Deaths,Africa,Female,85 to 89,Cocaine use disorders,Number,2011,0.11833035869304233,0.1510627073565094,0.08863323591535843
Deaths,Africa,Male,90 to 94,Cocaine use disorders,Number,2011,0.1184740027364441,0.21736958942927814,0.07616454833527472
Deaths,Africa,Female,90 to 94,Cocaine use disorders,Number,2011,0.1431095788012496,0.1843513789427275,0.1092160801652257
Deaths,Africa,Male,95 plus,Cocaine use disorders,Number,2011,0.01576312954653552,0.02523759046888567,0.01065289655231237
Deaths,Africa,Female,95 plus,Cocaine use disorders,Number,2011,0.030006239618061432,0.038000569025440765,0.022214503762081002
Deaths,Africa,Male,10 to 14,Amphetamine use disorders,Number,2011,0.0,0.0,0.0
Deaths,Africa,Female,10 to 14,Amphetamine use disorders,Number,2011,0.0,0.0,0.0
Deaths,Africa,Male,15 to 19,Amphetamine use disorders,Number,2011,2.3105673863754586,3.856519847957201,1.629613851997363
Deaths,Africa,Female,15 to 19,Amphetamine use disorders,Number,2011,1.8674371870398407,3.2172374582238943,1.0973109467019542
Deaths,Africa,Male,20 to 24,Amphetamine use disorders,Number,2011,4.746322800755365,7.564283822615027,3.3242865570264817
Deaths,Africa,Female,20 to 24,Amphetamine use disorders,Number,2011,1.5877158985632314,3.0135600933281705,0.9124266229971347
Deaths,Africa,Male,25 to 29,Amphetamine use disorders,Number,2011,6.894704584124715,10.521080681150277,4.633582468258746
Deaths,Africa,Female,25 to 29,Amphetamine use disorders,Number,2011,1.5828224891751568,3.239415615102301,0.9156506276134077
Deaths,Africa,Male,30 to 34,Amphetamine use disorders,Number,2011,9.89469917977074,14.555014538463684,7.047553579491343
Deaths,Africa,Female,30 to 34,Amphetamine use disorders,Number,2011,1.6919469340012858,3.4122910781512488,1.06769494830879
Deaths,Africa,Male,35 to 39,Amphetamine use disorders,Number,2011,9.50851942122694,13.936091046571786,6.817384067476635
Deaths,Africa,Female,35 to 39,Amphetamine use disorders,Number,2011,1.5604250545753324,3.102839127401089,0.9215339514376873
Deaths,Africa,Male,40 to 44,Amphetamine use disorders,Number,2011,7.649668817539271,11.526598968157666,5.59352159451241
Deaths,Africa,Female,40 to 44,Amphetamine use disorders,Number,2011,0.9129128588682487,1.7216473531132315,0.58034605108491
Deaths,Africa,Male,45 to 49,Amphetamine use disorders,Number,2011,4.865699117101529,7.473820353626441,3.384164941120418
Deaths,Africa,Female,45 to 49,Amphetamine use disorders,Number,2011,0.9676496235044436,1.8052335638098775,0.5338580080210047
Deaths,Africa,Male,50 to 54,Amphetamine use disorders,Number,2011,5.130671538225658,7.750340146955296,3.6412976481710904
Deaths,Africa,Female,50 to 54,Amphetamine use disorders,Number,2011,1.2003547524020746,1.8049172169198946,0.8306176850611827
Deaths,Africa,Male,55 to 59,Amphetamine use disorders,Number,2011,4.310191295087892,6.642326070149565,3.054599368450055
Deaths,Africa,Female,55 to 59,Amphetamine use disorders,Number,2011,0.6061885477113143,1.0098348740452592,0.376198669254933
Deaths,Africa,Male,60 to 64,Amphetamine use disorders,Number,2011,3.0605858637389085,4.824239518976434,2.2284767265457086
Deaths,Africa,Female,60 to 64,Amphetamine use disorders,Number,2011,0.49350520297196143,0.7610958064956292,0.3155152688743375
Deaths,Africa,Male,65 to 69,Amphetamine use disorders,Number,2011,2.9195903656082263,4.3062823408815465,2.002288893759118
Deaths,Africa,Female,65 to 69,Amphetamine use disorders,Number,2011,0.4624913482607086,0.7174459703718788,0.29714359741817203
Deaths,Africa,Male,70 to 74,Amphetamine use disorders,Number,2011,0.9851639777259624,1.6324199951301563,0.6435306314850617
Deaths,Africa,Female,70 to 74,Amphetamine use disorders,Number,2011,0.1656918972428828,0.2654120372163414,0.10474373587457254
Deaths,Africa,Male,75 to 79,Amphetamine use disorders,Number,2011,0.7801982800736266,1.08804774898373,0.5641875860130874
Deaths,Africa,Female,75 to 79,Amphetamine use disorders,Number,2011,0.17657097480224235,0.29592797670473714,0.11294067118440047
Deaths,Africa,Male,80 to 84,Amphetamine use disorders,Number,2011,0.08961268179167893,0.15642070483554207,0.05815336991913806
Deaths,Africa,Female,80 to 84,Amphetamine use disorders,Number,2011,0.011415346932675041,0.0175928852889337,0.007302914035836865
Deaths,Africa,Male,85 to 89,Amphetamine use disorders,Number,2011,0.06145836005174761,0.09994269749394893,0.03991874794803388
Deaths,Africa,Female,85 to 89,Amphetamine use disorders,Number,2011,0.01622120229646641,0.024529729911052917,0.010761706007797097
Deaths,Africa,Male,90 to 94,Amphetamine use disorders,Number,2011,0.05509116611726189,0.08886729931628762,0.036870595451729035
Deaths,Africa,Female,90 to 94,Amphetamine use disorders,Number,2011,0.016631122635005952,0.02200568351233099,0.012148925438240641
Deaths,Africa,Male,95 plus,Amphetamine use disorders,Number,2011,0.009984542813251788,0.016238128275603135,0.006220414127090486
Deaths,Africa,Female,95 plus,Amphetamine use disorders,Number,2011,0.0049587986237545805,0.0066775048488987845,0.003361122758368946
Deaths,Africa,Male,10 to 14,Other drug use disorders,Number,2011,0.0,0.0,0.0
Deaths,Africa,Female,10 to 14,Other drug use disorders,Number,2011,0.0,0.0,0.0
Deaths,Africa,Male,15 to 19,Other drug use disorders,Number,2011,15.061632296322541,20.738532952351797,11.57267139872572
Deaths,Africa,Female,15 to 19,Other drug use disorders,Number,2011,13.264067342300471,18.981389774089735,8.95904877003503
Deaths,Africa,Male,20 to 24,Other drug use disorders,Number,2011,38.59708665320109,50.9401435343246,30.46071373370489
Deaths,Africa,Female,20 to 24,Other drug use disorders,Number,2011,12.870813538544127,18.827016199886756,8.568442477466393
Deaths,Africa,Male,25 to 29,Other drug use disorders,Number,2011,49.75812428698053,63.59257211882643,38.53628302260464
Deaths,Africa,Female,25 to 29,Other drug use disorders,Number,2011,13.817824601666286,19.97978163349543,9.212900103027115
Deaths,Africa,Male,30 to 34,Other drug use disorders,Number,2011,54.21576416826407,67.73638975373088,42.90345003583853
Deaths,Africa,Female,30 to 34,Other drug use disorders,Number,2011,16.219813789670646,22.799372369233474,11.263153261943867
Deaths,Africa,Male,35 to 39,Other drug use disorders,Number,2011,54.26969700269632,70.42103175783993,42.613120474669344
Deaths,Africa,Female,35 to 39,Other drug use disorders,Number,2011,18.069465269678304,26.837143713013806,11.94378493877217
Deaths,Africa,Male,40 to 44,Other drug use disorders,Number,2011,41.643062195458775,54.952372636619664,32.05078393781296
Deaths,Africa,Female,40 to 44,Other drug use disorders,Number,2011,12.050340439038424,17.323740897682978,8.440517974739763
Deaths,Africa,Male,45 to 49,Other drug use disorders,Number,2011,24.83367113252782,33.262336392424636,18.360034897669227
Deaths,Africa,Female,45 to 49,Other drug use disorders,Number,2011,12.16490515629529,19.69032498785166,7.487805133278885
Deaths,Africa,Male,50 to 54,Other drug use disorders,Number,2011,16.3924163588392,22.11716169764896,12.472414470474858
Deaths,Africa,Female,50 to 54,Other drug use disorders,Number,2011,10.81711985353576,14.26825376992231,7.968026244580192
Deaths,Africa,Male,55 to 59,Other drug use disorders,Number,2011,13.59087687973024,18.2310145127504,10.15060602936129
Deaths,Africa,Female,55 to 59,Other drug use disorders,Number,2011,6.577422495976672,9.57948943768941,4.531095249794608
Deaths,Africa,Male,60 to 64,Other drug use disorders,Number,2011,13.453250172536828,19.36851414202151,9.57970627139651
Deaths,Africa,Female,60 to 64,Other drug use disorders,Number,2011,7.390383478700615,10.164210172389472,5.254920006822437
Deaths,Africa,Male,65 to 69,Other drug use disorders,Number,2011,13.23285738632976,18.818083931448683,9.635626279906653
Deaths,Africa,Female,65 to 69,Other drug use disorders,Number,2011,7.3447500793192795,9.91236839399854,5.365859120024921
Deaths,Africa,Male,70 to 74,Other drug use disorders,Number,2011,20.54552489937549,30.40945299675536,14.558162845554216
Deaths,Africa,Female,70 to 74,Other drug use disorders,Number,2011,11.048509305807364,14.221841968488434,8.51546974011712
Deaths,Africa,Male,75 to 79,Other drug use disorders,Number,2011,21.7359955310747,32.033914843297275,15.03797964289443
Deaths,Africa,Female,75 to 79,Other drug use disorders,Number,2011,11.212772483800851,15.013490753102781,8.28507181087812
Deaths,Africa,Male,80 to 84,Other drug use disorders,Number,2011,16.242796050913707,23.7940201877434,11.524675946871675
Deaths,Africa,Female,80 to 84,Other drug use disorders,Number,2011,9.30130893935636,11.77865438037705,7.252142762369199
Deaths,Africa,Male,85 to 89,Other drug use disorders,Number,2011,7.975085507490501,10.899365982397727,5.786220375523335
Deaths,Africa,Female,85 to 89,Other drug use disorders,Number,2011,6.235596031685566,7.9939280836184095,4.724757638694357
Deaths,Africa,Male,90 to 94,Other drug use disorders,Number,2011,6.905593165490977,9.911105155121971,4.7412569641157685
Deaths,Africa,Female,90 to 94,Other drug use disorders,Number,2011,2.3280940918895214,2.926750915196481,1.7461064116947782
Deaths,Africa,Male,95 plus,Other drug use disorders,Number,2011,1.0574284938316068,1.741255007121468,0.6776181640744463
Deaths,Africa,Female,95 plus,Other drug use disorders,Number,2011,0.8166447038782703,1.0533254570379988,0.5835795761602554
Deaths,Asia,Male,10 to 14,Opioid use disorders,Number,2010,1.5482834901889286,4.803325767965555,0.12872913065787817
Deaths,Asia,Female,10 to 14,Opioid use disorders,Number,2010,0.0,0.0,0.0
Deaths,Asia,Male,15 to 19,Opioid use disorders,Number,2010,429.8749653343986,488.5310927138307,384.68692199892394
Deaths,Asia,Female,15 to 19,Opioid use disorders,Number,2010,306.1798131365009,352.8591753013334,264.022841726904
Deaths,Asia,Male,20 to 24,Opioid use disorders,Number,2010,1282.3694685204835,1431.4465557647563,1161.714707795931
Deaths,Asia,Female,20 to 24,Opioid use disorders,Number,2010,376.9716010013892,414.59406446715116,340.39903427141195
Deaths,Asia,Male,25 to 29,Opioid use disorders,Number,2010,1560.9963045870468,1729.0602338118974,1417.7772020228967
Deaths,Asia,Female,25 to 29,Opioid use disorders,Number,2010,380.25895430641685,420.0898036529322,346.2471963908128
Deaths,Asia,Male,30 to 34,Opioid use disorders,Number,2010,1815.688990511877,1994.344866817768,1653.6227855950012
Deaths,Asia,Female,30 to 34,Opioid use disorders,Number,2010,434.1223445835521,476.0341043529181,397.6331580177441
Deaths,Asia,Male,35 to 39,Opioid use disorders,Number,2010,1733.3678191847519,1920.272755138901,1576.0573787950768
Deaths,Asia,Female,35 to 39,Opioid use disorders,Number,2010,453.1987802812399,500.9105913986786,409.2751391911916
Deaths,Asia,Male,40 to 44,Opioid use disorders,Number,2010,1622.5344317710087,1777.9061998298437,1480.4269541959231
Deaths,Asia,Female,40 to 44,Opioid use disorders,Number,2010,377.12249920622924,416.56908032291517,342.49872086394146
Deaths,Asia,Male,45 to 49,Opioid use disorders,Number,2010,1130.8798016298078,1251.9991659262323,1021.1616636250254
Deaths,Asia,Female,45 to 49,Opioid use disorders,Number,2010,329.9633016833215,366.1148661577853,296.25011323104593
Deaths,Asia,Male,50 to 54,Opioid use disorders,Number,2010,736.7994612916729,800.8482715956277,670.3076378697747
Deaths,Asia,Female,50 to 54,Opioid use disorders,Number,2010,270.70769710724426,296.0546232906927,244.5770747845482
Deaths,Asia,Male,55 to 59,Opioid use disorders,Number,2010,701.730439269962,783.6333458552026,623.4394090926193
Deaths,Asia,Female,55 to 59,Opioid use disorders,Number,2010,266.76438822333677,296.29213051567905,238.12082649022042
Deaths,Asia,Male,60 to 64,Opioid use disorders,Number,2010,469.61385361565897,521.5263373759166,422.9532685456337
Deaths,Asia,Female,60 to 64,Opioid use disorders,Number,2010,267.60010115930595,298.559141655074,236.24209571959815
Deaths,Asia,Male,65 to 69,Opioid use disorders,Number,2010,510.2257711018861,572.4676090719829,449.4945441428822
Deaths,Asia,Female,65 to 69,Opioid use disorders,Number,2010,305.698970537561,343.1961251699883,271.3413687142411
Deaths,Asia,Male,70 to 74,Opioid use disorders,Number,2010,414.8421706338198,454.772678711518,378.41483273881784
Deaths,Asia,Female,70 to 74,Opioid use disorders,Number,2010,251.74720082927215,280.00276863421647,224.6165538199936
Deaths,Asia,Male,75 to 79,Opioid use disorders,Number,2010,350.97126613462297,385.5484802267121,321.64387411867415
Deaths,Asia,Female,75 to 79,Opioid use disorders,Number,2010,246.4315302157275,274.61853308733987,219.21007134789173
Deaths,Asia,Male,80 to 84,Opioid use disorders,Number,2010,199.7439633894105,216.5045240748378,180.7534504688078
Deaths,Asia,Female,80 to 84,Opioid use disorders,Number,2010,139.28676205717684,155.5197553071683,121.63279217456105
Deaths,Asia,Male,85 to 89,Opioid use disorders,Number,2010,95.31346187994157,103.77119436983591,86.13692832518662
Deaths,Asia,Female,85 to 89,Opioid use disorders,Number,2010,83.08901894948852,93.09601442334237,70.704797907243
Deaths,Asia,Male,90 to 94,Opioid use disorders,Number,2010,25.65372856399356,28.612102053217466,22.07952279355021
Deaths,Asia,Female,90 to 94,Opioid use disorders,Number,2010,29.098389876648827,33.34212468720492,23.58916000336252
Deaths,Asia,Male,95 plus,Opioid use disorders,Number,2010,5.674431881550416,6.561182152543656,4.592855803528128
Deaths,Asia,Female,95 plus,Opioid use disorders,Number,2010,9.561057557675069,11.44606728393338,7.026328809641452
Deaths,Asia,Male,10 to 14,Cocaine use disorders,Number,2010,0.0,0.0,0.0
Deaths,Asia,Female,10 to 14,Cocaine use disorders,Number,2010,0.0,0.0,0.0
Deaths,Asia,Male,15 to 19,Cocaine use disorders,Number,2010,26.256653189287576,37.378155479684715,21.69754378783697
Deaths,Asia,Female,15 to 19,Cocaine use disorders,Number,2010,19.494789664008096,23.597819458276962,16.546779829153948
Deaths,Asia,Male,20 to 24,Cocaine use disorders,Number,2010,96.85848132107958,127.8802105636103,79.96542207266154
Deaths,Asia,Female,20 to 24,Cocaine use disorders,Number,2010,21.67147858254535,25.08600829190247,19.013879621661154
Deaths,Asia,Male,25 to 29,Cocaine use disorders,Number,2010,128.37921701539165,168.4680705669479,106.57552238406129
Deaths,Asia,Female,25 to 29,Cocaine use disorders,Number,2010,23.262418679617593,26.837360230229972,20.6039918931762
Deaths,Asia,Male,30 to 34,Cocaine use disorders,Number,2010,178.7047947727329,234.8747883005965,149.8760434943097
Deaths,Asia,Female,30 to 34,Cocaine use disorders,Number,2010,28.579390544235913,32.906535727372365,25.20659297902064
Deaths,Asia,Male,35 to 39,Cocaine use disorders,Number,2010,149.39843052807672,184.88380202645502,128.05138238250942
Deaths,Asia,Female,35 to 39,Cocaine use disorders,Number,2010,29.570634410301924,33.9069069366148,25.79711137003006
Deaths,Asia,Male,40 to 44,Cocaine use disorders,Number,2010,128.8177527611621,158.90898581269855,112.7984447598439
Deaths,Asia,Female,40 to 44,Cocaine use disorders,Number,2010,22.67793293782758,25.763646875716596,20.087489667592482
Deaths,Asia,Male,45 to 49,Cocaine use disorders,Number,2010,99.3007579849895,130.06327918165536,85.77667800962374
Deaths,Asia,Female,45 to 49,Cocaine use disorders,Number,2010,24.19636463356643,28.836808863314754,20.884596755818002
Deaths,Asia,Male,50 to 54,Cocaine use disorders,Number,2010,79.42643810780953,106.74662628824788,67.6348667430851
Deaths,Asia,Female,50 to 54,Cocaine use disorders,Number,2010,14.462408305317503,16.760064784914665,12.674967047816802
Deaths,Asia,Male,55 to 59,Cocaine use disorders,Number,2010,69.57867342264375,98.31713126432577,57.549281148942875
Deaths,Asia,Female,55 to 59,Cocaine use disorders,Number,2010,11.497283832987756,12.792826096103559,10.2609933345038
Deaths,Asia,Male,60 to 64,Cocaine use disorders,Number,2010,34.50871138207951,50.20819794000872,28.822634187495403
Deaths,Asia,Female,60 to 64,Cocaine use disorders,Number,2010,11.700945514898633,13.260111234894048,10.348030305711797
Deaths,Asia,Male,65 to 69,Cocaine use disorders,Number,2010,37.41354831231466,56.29102351698311,30.0235926987429
Deaths,Asia,Female,65 to 69,Cocaine use disorders,Number,2010,12.41511285600422,14.486333934027646,10.815771140360221
Deaths,Asia,Male,70 to 74,Cocaine use disorders,Number,2010,21.05896396782149,32.07277509732134,17.055328366221154
Deaths,Asia,Female,70 to 74,Cocaine use disorders,Number,2010,5.415237233492302,6.14977472527245,4.75543107811516
Deaths,Asia,Male,75 to 79,Cocaine use disorders,Number,2010,11.247437512813018,16.090518281103737,9.039423595387811
Deaths,Asia,Female,75 to 79,Cocaine use disorders,Number,2010,4.424030158672031,5.117544875638707,3.8162535656578886
Deaths,Asia,Male,80 to 84,Cocaine use disorders,Number,2010,0.79087776598163,1.3481630674990641,0.5860372765789515
Deaths,Asia,Female,80 to 84,Cocaine use disorders,Number,2010,0.9657621366800837,1.1404099377600945,0.8170473635296953
Deaths,Asia,Male,85 to 89,Cocaine use disorders,Number,2010,0.4146887329054471,0.6890483494571279,0.30888424102952916
Deaths,Asia,Female,85 to 89,Cocaine use disorders,Number,2010,0.38187832632647,0.4487037027222859,0.3180847671242294
Deaths,Asia,Male,90 to 94,Cocaine use disorders,Number,2010,0.20196710386905214,0.32084919282714874,0.1476479624797543
